197.83188827841644, 0.9979112271540471
301.0457348741039, 0.9832898172323761
401.78026788149276, 0.968668407310705
508.80656533554463, 0.949869451697128
603.4298373750485, 0.924804177545692
706.3221877718098, 0.8872062663185379
805.3467417820164, 0.8496083550913839
900.3595064194651, 0.8015665796344649
999.999999999999, 0.7326370757180156
1178.216420858477, 0.6052219321148825
1361.141056396769, 0.4673629242819842
1572.4657563836913, 0.3232375979112271
1978.3188827841623, 0.1310704960835508
2440.4189433027173, 0.03707571801566578
3010.457348741036, 0.01201044386422967
4044.2463931161665, 0.003655352480417484
