157.24657563836928, 0.931070496083551
200.44457285780834, 0.928981723237598
265.7672266800048, 0.9164490861618799
315.19222687186016, 0.908093994778068
368.9364520343263, 0.8934725848563969
455.1134370978422, 0.8454308093994779
532.7159823147789, 0.7869451697127938
665.8276455623376, 0.6657963446475196
759.1749689098758, 0.5676240208877285
832.2004000494318, 0.48825065274151436
906.2853448588937, 0.4172323759791122
1013.2065897066856, 0.291906005221932
1074.828147909096, 0.23550913838120102
1155.255547537699, 0.17493472584856384
1343.3993325988986, 0.07049608355091386
1482.3138652959915, 0.047519582245430625
1712.4513160752451, 0.022454308093994513
2126.352820756493, 0.01201044386422967
2692.7710540025137, 0.007832898172323688
3193.5484129089305, 0.005744125326370586
